name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Anderson Carvalho,65.33,42.0,60.0,61.0,67.0,47.0,62.0,46.0,50.0,63.0,65.0,63.0,63.0,66.0,71.0,75.0,70.0,82.0,75.33,69.0,59.0,73.0,73.0,66.0,59.0,57.0,65.0,67.0,66.0,10.0,7.0,6.0,10.0,7.0,mid
Ancelmo Junior,66.0,60.0,49.0,46.0,75.0,50.0,67.0,64.0,54.0,72.0,68.0,68.0,68.0,65.0,52.0,65.0,67.0,57.0,54.0,60.0,68.0,43.0,48.0,53.0,71.0,57.0,42.0,51.0,52.0,8.0,11.0,8.0,12.0,14.0,mid
Gideao,65.67,16.33,17.67,18.33,31.67,21.67,21.0,21.67,19.67,21.0,21.67,28.0,22.0,39.0,63.67,27.0,20.33,60.0,28.0,69.0,19.67,36.67,17.67,15.67,33.67,15.0,20.33,19.67,16.33,63.67,64.67,60.67,67.67,69.67,gk
Uche Nwofor,64.5,32.5,63.5,62.5,54.5,62.5,62.5,50.5,40.5,29.5,62.5,73.0,74.0,64.0,64.5,62.0,71.5,78.0,70.0,74.0,57.5,48.5,22.5,62.5,44.5,61.5,21.0,21.5,20.5,11.5,7.5,13.5,13.5,6.5,for
Diego Lima,67.5,62.0,56.33,52.33,71.67,53.33,70.83,65.33,65.33,68.33,73.0,76.0,69.0,74.0,60.33,66.0,61.33,46.0,52.0,62.0,55.33,44.33,49.33,57.33,72.33,58.33,42.33,48.33,49.33,7.33,12.33,10.33,8.33,13.33,mid
Reuben Gabriel,65.67,51.0,38.0,59.0,65.0,44.0,63.0,43.0,36.0,61.0,66.0,51.0,62.0,47.0,61.0,40.0,53.0,63.0,78.0,90.0,49.0,76.0,63.0,54.0,57.0,43.0,61.0,66.0,58.0,14.0,10.0,9.0,13.0,15.0,mid
Idrissa Mandiang,67.67,47.67,37.67,68.67,69.67,42.67,58.67,48.67,39.67,65.67,59.67,53.0,55.0,40.0,62.67,49.0,71.33,55.0,81.33,83.33,48.67,84.33,64.67,49.67,55.67,52.67,62.67,67.67,66.67,14.67,8.67,10.67,5.67,14.67,mid
Afonso,68.12,65.25,29.88,57.5,58.5,34.62,66.12,56.75,36.62,48.62,67.0,78.75,76.88,80.25,66.75,87.0,61.12,70.0,75.0,51.0,33.62,65.88,69.12,55.12,44.12,44.62,65.38,69.0,71.25,11.62,7.62,10.62,13.62,6.62,def
Tiago Mesquita,64.0,43.0,35.0,45.0,28.0,28.0,65.0,35.0,41.0,29.0,63.0,73.0,68.0,59.0,59.0,65.0,71.0,77.0,74.33,75.0,32.0,73.0,71.0,48.0,40.0,41.0,72.0,76.0,75.0,13.0,6.0,9.0,12.0,6.0,def
Carlos Santos,65.0,31.5,29.5,63.5,38.5,32.5,35.5,27.5,32.5,34.5,39.5,34.0,34.0,31.0,52.5,33.0,43.5,65.0,61.0,92.0,27.5,83.5,65.5,28.5,32.5,39.5,66.5,65.5,56.5,12.5,7.5,9.5,14.5,7.5,def
Ze Manuel,67.33,63.5,67.0,57.5,62.17,51.5,70.0,64.5,51.33,60.5,70.0,71.5,76.0,70.0,67.5,70.0,73.0,68.0,70.33,62.0,65.83,45.5,21.5,68.5,55.5,67.5,21.0,20.5,21.5,7.5,8.5,14.5,12.5,13.5,for
Philipe Sampaio,64.0,34.0,26.0,68.0,41.0,34.0,30.0,32.0,30.0,36.0,45.0,33.0,44.0,48.0,52.0,41.0,44.0,70.0,52.0,90.0,30.0,63.0,57.0,28.0,30.0,42.0,63.0,70.0,67.0,16.0,10.0,15.0,13.0,11.0,def
Anderson Correia,71.0,68.0,35.0,44.0,61.0,32.0,70.0,69.0,63.0,66.0,71.0,83.0,86.0,75.0,73.0,74.0,58.0,59.0,75.0,45.0,47.0,62.0,66.0,60.0,47.0,41.0,67.0,69.0,75.0,9.0,12.0,15.0,14.0,15.0,mid
Samu,59.5,46.5,49.5,47.5,62.0,45.5,71.5,60.5,49.5,61.5,64.5,78.0,76.0,79.0,53.5,84.0,60.5,53.0,49.0,41.0,40.5,31.5,31.5,45.5,55.5,60.5,48.5,41.5,39.5,11.5,8.5,10.5,8.5,7.5,mid
Andre Bukia,64.0,54.0,64.0,49.0,53.0,55.0,68.0,46.0,39.0,48.0,69.0,83.0,80.0,58.0,66.0,83.0,73.0,48.0,66.0,44.0,42.0,56.0,21.0,67.0,54.0,59.0,23.0,33.0,27.0,8.0,9.0,6.0,10.0,9.0,for
Emmanuel Hackman,63.0,26.0,24.0,62.0,42.0,31.0,31.0,27.0,30.0,28.0,51.0,39.0,48.0,41.0,48.0,58.0,68.0,67.0,64.0,69.0,29.0,70.0,66.0,23.0,28.0,46.0,58.0,70.0,64.0,6.0,8.0,11.0,10.0,9.0,mid
Douglas Abner,63.0,44.0,67.0,63.0,48.0,53.0,61.5,43.0,37.0,42.0,68.5,75.0,78.5,69.5,59.0,79.0,65.0,66.0,62.0,38.0,54.0,33.0,20.0,63.0,54.0,68.0,18.0,19.0,21.0,9.0,14.0,14.0,7.0,11.0,for
