name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Marcello Gazzola,67.0,68.0,46.0,50.0,64.0,34.0,62.0,58.0,47.0,60.0,66.0,76.0,69.0,69.0,67.0,60.0,62.0,65.0,87.0,69.0,55.0,72.0,66.0,50.0,42.0,49.0,59.0,64.0,65.0,5.0,7.0,9.0,15.0,12.0,def
Lorenzo Ariaudo,70.8,34.4,29.4,71.4,59.4,21.4,39.4,40.4,29.4,64.4,59.4,44.0,55.0,44.0,65.4,62.0,46.4,76.0,60.0,68.0,33.4,73.4,71.4,32.4,44.4,29.4,75.2,75.2,72.2,7.4,8.4,10.4,8.4,9.4,def
Sime Vrsaljko,72.57,75.29,37.0,69.29,72.71,47.43,69.43,63.29,50.29,65.0,74.0,79.0,83.0,75.43,68.29,76.0,72.29,87.0,87.0,61.0,55.29,75.0,69.29,64.29,67.29,50.29,68.86,68.86,69.29,14.29,10.29,9.29,9.29,11.29,def
Diego Falcinelli,64.4,31.4,65.4,66.4,54.4,55.4,60.4,31.4,32.4,49.4,64.4,74.0,72.0,71.0,54.4,63.0,62.4,70.0,70.8,72.0,61.4,35.4,23.0,66.4,56.4,62.4,19.4,20.2,19.8,5.4,11.4,6.4,4.4,13.4,for
Nicola Sansone,74.33,63.33,67.33,47.33,71.33,67.33,79.33,73.33,73.33,55.33,79.33,86.0,78.0,87.0,71.33,87.0,73.33,71.0,74.0,60.0,76.33,31.33,23.33,69.33,69.33,69.33,21.33,23.0,23.0,10.33,6.33,13.33,8.33,13.33,for
Alessandro Longhi,69.0,70.0,40.0,55.0,65.0,38.0,64.0,60.0,40.0,65.0,68.0,69.0,75.0,65.0,70.0,59.0,67.0,66.0,85.0,69.0,65.0,75.0,65.0,55.0,45.0,50.0,63.0,67.0,68.0,12.0,9.0,6.0,13.0,8.0,def
Karim Laribi,68.14,59.86,54.29,52.29,68.14,49.29,70.29,57.29,70.71,61.86,70.29,81.57,86.0,81.0,65.86,82.0,69.29,73.0,71.57,35.0,63.29,47.29,23.57,64.29,67.0,65.29,23.57,33.29,27.29,6.29,11.29,13.29,9.29,13.29,mid
Gregoire Defrel,69.11,64.0,67.11,57.22,65.0,66.11,74.56,63.56,63.22,54.89,74.22,82.67,80.67,80.0,67.78,70.67,66.56,48.0,59.56,41.0,65.44,47.33,36.22,69.11,62.56,55.89,23.44,22.78,23.44,13.22,14.22,10.22,11.22,6.22,for
Marcello Trotta,66.0,30.2,68.4,69.2,51.2,58.8,51.8,47.2,48.2,36.2,58.6,67.0,68.8,73.0,73.6,59.0,66.2,70.8,68.0,75.4,54.8,50.2,35.2,69.4,57.2,56.2,35.2,31.2,36.2,10.2,14.2,9.2,8.2,15.2,for
Luca Antei,71.0,25.0,16.0,70.0,50.0,20.0,40.0,46.0,26.0,55.0,50.0,56.5,55.0,50.0,70.0,48.0,39.0,68.0,66.0,71.0,36.0,76.0,74.0,23.0,30.0,47.0,76.0,76.0,74.0,14.0,11.0,10.0,11.0,11.0,def
Alfred Duncan,68.25,66.25,44.5,62.75,73.0,45.75,70.0,61.5,49.5,69.75,74.0,71.12,73.5,73.0,66.62,70.0,71.75,78.0,70.12,73.0,69.5,79.5,63.62,59.0,63.0,43.5,56.38,70.12,65.88,8.5,7.5,7.5,5.5,7.5,mid
Domenico Berardi,78.5,71.0,78.19,61.44,73.12,73.38,83.31,74.0,67.44,69.19,81.81,85.5,86.62,84.88,73.19,73.0,76.44,64.81,78.19,62.12,75.44,73.69,25.44,77.69,75.0,84.38,21.44,29.44,28.94,4.44,5.44,4.44,4.44,5.44,for
Gianluca Pegolo,72.0,13.0,18.0,15.0,35.0,16.0,11.0,11.0,18.0,21.0,21.0,44.0,42.0,50.0,70.0,47.0,23.0,70.0,33.0,54.0,12.0,33.0,20.0,12.0,33.0,13.0,12.0,12.0,11.0,72.0,68.0,60.0,76.0,76.0,gk
Matteo Politano,67.75,66.75,51.25,40.75,62.75,56.75,71.0,67.75,68.75,48.75,71.0,85.0,79.25,90.0,65.75,84.0,71.75,32.0,70.5,38.0,66.75,40.75,16.0,61.25,55.75,45.75,16.0,15.25,15.25,10.75,11.75,5.75,7.75,10.75,for
Lorenzo Pellegrini,58.0,41.5,51.5,48.5,64.5,45.5,48.5,56.5,37.5,62.5,64.5,57.0,66.0,57.0,62.5,62.0,58.5,55.0,66.0,69.0,63.5,49.5,38.5,48.5,57.5,48.5,46.5,41.5,39.5,11.5,6.5,9.5,12.5,10.5,mid
