name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Pascal Gross,73.67,67.22,64.0,52.44,77.33,60.22,71.56,75.11,73.78,74.33,75.56,69.0,67.0,68.0,72.78,73.0,72.78,71.0,81.22,69.56,67.0,65.44,69.89,67.44,75.44,56.0,58.0,63.44,64.11,7.44,14.44,14.44,15.44,10.44,mid
Moritz Hartmann,67.0,61.0,66.5,66.5,64.0,63.5,68.5,52.5,46.5,48.0,64.5,74.5,70.5,77.0,66.0,68.5,69.0,80.5,74.5,66.5,61.0,63.5,28.0,68.0,52.0,56.25,21.5,21.5,21.5,14.5,13.5,14.5,15.5,14.5,for
Almog Cohen,70.0,58.5,44.5,59.5,67.5,51.5,63.5,53.0,63.0,64.5,67.5,70.0,66.5,76.0,67.0,82.5,68.5,89.5,87.0,67.0,62.5,85.5,68.5,57.5,59.5,51.5,72.5,74.5,71.0,5.5,12.5,5.5,12.5,6.5,mid
Lukas Hinterseer,70.0,55.0,72.0,69.0,66.0,69.0,66.0,63.0,44.0,58.0,70.0,66.0,68.0,67.0,70.0,56.0,73.0,63.0,71.0,80.0,60.0,56.0,25.0,71.0,63.0,69.0,27.0,33.0,31.0,15.0,7.0,13.0,6.0,6.0,for
Matthew Leckie,72.5,67.0,70.5,57.5,68.5,62.5,72.5,71.5,35.5,53.5,70.5,91.0,90.0,77.5,69.5,78.5,74.5,77.0,79.0,63.0,65.5,73.0,29.5,70.5,62.5,63.0,20.0,31.0,18.5,7.5,9.5,7.5,5.5,9.5,for
Danilo Soares,68.8,65.6,48.2,59.2,67.4,46.2,70.2,55.2,48.2,61.2,70.2,75.4,76.0,80.2,67.6,82.2,51.2,80.0,78.6,64.0,55.2,68.8,65.6,58.2,50.6,41.2,64.2,68.8,70.0,9.2,10.2,14.2,9.2,11.2,def
Elias Kachunga,69.67,61.67,72.67,56.67,67.67,68.67,70.0,66.67,45.67,44.67,66.33,85.0,84.0,80.67,67.67,78.33,75.0,81.0,66.67,60.67,66.67,37.0,22.67,68.67,53.67,67.67,20.33,20.67,23.67,11.67,11.67,6.67,7.67,7.67,for
Alfredo Morales,69.4,61.0,51.8,54.6,72.6,48.2,66.4,63.6,52.6,68.0,71.2,75.0,68.2,76.4,69.3,69.0,69.6,71.2,86.2,68.0,63.6,77.6,67.8,60.4,70.6,47.6,61.1,66.3,68.2,8.6,12.6,12.6,15.6,11.6,mid
Danny da Costa,69.0,71.67,38.67,64.67,68.33,47.67,67.33,57.67,48.67,65.67,69.33,74.0,78.33,75.0,64.33,65.67,56.67,80.67,80.0,78.0,43.67,65.33,61.67,51.67,45.67,39.67,66.33,69.33,71.0,14.67,14.67,11.67,5.67,5.67,def
Stefan Lex,67.25,60.0,67.0,54.38,64.25,53.75,66.88,58.38,42.38,50.88,64.88,84.88,84.75,77.0,66.38,78.25,61.12,70.0,72.38,45.62,57.0,39.12,23.5,67.25,60.5,55.0,20.38,21.38,23.12,13.38,11.38,12.38,6.38,10.38,for
Max Christiansen,61.0,38.5,36.5,56.5,63.75,36.5,52.0,39.75,42.5,57.75,59.75,54.0,63.0,60.0,56.5,59.5,58.0,51.0,63.75,75.0,44.75,65.5,61.5,39.25,53.75,46.0,51.75,64.0,60.0,14.5,6.5,10.5,13.5,8.5,mid
Robert Bauer,63.33,47.5,39.0,51.0,66.17,37.0,53.5,43.67,46.5,61.17,63.0,61.0,55.0,66.0,59.0,62.5,56.33,64.0,69.33,71.5,55.5,69.5,63.33,45.0,58.33,42.5,55.17,63.33,62.17,10.5,6.5,13.5,10.5,14.5,def
