name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Youssef El Arabi,74.75,61.0,75.25,73.5,67.0,85.0,85.5,70.5,74.0,62.0,83.5,76.25,66.75,86.5,69.5,65.0,76.25,71.5,60.5,66.75,74.75,51.0,46.0,68.0,71.0,76.25,41.0,30.0,42.0,5.5,15.5,10.5,5.5,10.5,for
Rene Krhin,72.5,64.0,49.0,61.0,76.5,53.0,65.0,60.0,54.0,73.0,74.0,55.0,54.83,56.5,71.5,49.5,67.5,71.5,75.33,74.0,61.5,71.0,74.5,58.0,68.0,58.0,61.0,76.0,65.5,9.5,9.5,9.5,14.5,4.5,mid
Jesus Fernandez,69.67,21.0,22.0,21.67,22.33,22.0,21.33,21.0,21.0,25.33,21.0,51.0,52.17,34.0,68.33,42.0,21.33,68.0,38.0,68.0,21.33,23.33,22.33,21.67,28.33,20.33,21.0,20.67,21.33,73.33,66.5,56.67,67.0,75.0,gk
Isaac Cuenca,70.92,72.46,64.31,25.77,72.08,56.54,78.08,83.69,52.77,69.38,78.23,78.38,78.08,85.31,61.85,78.15,60.92,61.0,54.38,47.0,57.54,34.69,26.69,60.08,65.46,70.31,23.69,30.38,26.69,12.69,6.69,14.69,14.69,8.69,mid
Ruben Rochina,72.67,75.33,67.67,54.33,74.67,68.67,75.67,72.0,67.33,70.33,75.33,73.0,71.33,64.33,66.0,69.33,76.33,66.67,68.0,74.67,77.0,61.33,41.33,73.67,71.33,67.33,22.33,54.33,40.33,6.67,15.67,10.67,12.67,12.67,mid
Cristiano Biraghi,70.83,67.0,39.33,65.67,64.67,48.67,63.67,64.33,49.33,61.33,64.67,78.17,81.5,70.83,69.67,67.33,79.67,69.0,78.33,76.33,67.67,72.0,70.33,48.0,46.0,47.33,68.0,73.67,73.33,11.33,5.33,13.33,9.33,6.33,def
Dimitri Foulquier,71.0,71.0,48.0,57.0,68.0,46.0,79.0,59.0,41.0,65.0,73.0,74.5,80.0,68.0,56.0,66.0,61.0,73.0,75.0,77.0,53.0,68.0,70.0,68.0,55.0,56.0,63.0,75.0,77.0,11.0,7.0,6.0,10.0,14.0,def
Fran Rico,73.17,66.67,57.17,53.67,80.17,49.67,63.33,75.67,78.0,80.5,75.67,67.0,63.17,67.17,75.0,73.33,65.67,59.5,68.67,63.33,70.67,72.67,68.67,55.0,75.67,75.67,55.67,74.67,64.67,8.33,13.33,7.33,12.33,6.33,mid
Matheus Doria,75.0,40.0,21.0,79.0,68.0,20.0,42.0,21.0,29.0,63.0,63.0,53.0,60.67,41.0,69.0,48.0,77.0,69.0,63.0,78.0,36.0,81.0,80.0,44.0,33.0,41.0,75.0,74.0,78.0,12.0,11.0,10.0,11.0,13.0,def
Abdoulaye Doucoure,71.5,58.0,69.0,65.5,74.5,64.5,73.0,34.5,36.0,70.5,74.0,67.0,68.0,58.0,65.0,64.0,72.5,71.0,78.5,73.5,71.5,72.0,69.0,57.5,77.5,44.5,63.5,69.5,63.5,14.5,11.5,11.5,14.5,13.5,mid
Edgar Antonio Mendez,71.5,74.0,62.5,67.5,71.0,67.5,70.5,72.0,33.0,71.0,72.5,75.25,77.75,52.5,67.0,63.5,69.0,70.5,69.75,80.5,66.0,67.0,29.5,75.0,68.5,68.0,31.0,32.0,24.0,12.5,15.5,10.5,5.5,13.5,mid
Salva Ruiz,66.0,73.33,25.33,46.33,63.67,25.33,59.67,60.33,44.33,58.33,62.33,70.33,66.33,65.67,61.0,63.67,37.33,72.67,71.33,64.67,23.33,55.67,67.33,56.33,47.67,36.33,71.33,68.33,63.67,14.67,12.67,15.67,5.67,13.67,def
Robert Ibanez,70.71,72.86,65.43,51.86,72.29,61.29,70.57,64.86,51.86,68.86,72.43,77.57,74.57,78.71,63.86,82.0,68.57,50.57,58.86,48.86,64.86,51.86,54.71,70.86,70.71,62.86,49.57,51.29,47.71,10.43,9.43,8.43,11.43,10.43,mid
Adalberto Penaranda,63.5,40.0,66.5,68.5,58.5,46.5,65.5,45.0,43.0,43.0,64.0,65.0,64.0,54.0,60.5,60.0,64.0,61.0,59.0,62.0,58.5,35.0,17.5,59.5,59.0,77.0,20.0,20.0,21.0,6.0,14.0,13.0,8.0,6.0,for
Success Isaac,70.0,57.0,68.0,62.0,55.0,51.0,74.0,56.0,44.0,44.0,72.0,84.0,87.0,75.33,65.0,57.0,80.0,81.0,66.0,83.0,59.0,46.0,21.0,67.0,54.0,68.0,23.0,33.0,24.0,8.0,15.0,14.0,8.0,10.0,for
