name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Manu Fernandez,67.0,32.5,19.0,20.5,31.5,20.5,18.5,25.5,19.5,32.5,23.5,56.0,48.0,46.0,57.5,62.0,23.5,70.0,44.0,67.0,31.5,26.5,23.5,21.5,23.5,20.5,19.5,18.0,19.0,69.5,62.5,67.5,65.5,73.5,gk
Juanfran,73.57,77.71,52.57,64.43,68.57,52.57,68.43,62.86,58.57,62.57,75.29,78.43,81.0,77.43,73.43,71.0,74.86,74.0,86.29,73.0,66.43,71.43,76.43,67.29,62.57,58.57,64.71,70.43,68.57,12.57,8.57,12.57,9.57,13.57,for
Laure,73.5,74.75,43.75,54.75,66.25,53.75,64.25,60.75,38.75,62.75,73.5,78.0,77.0,74.0,75.75,88.5,68.25,77.0,78.25,57.0,25.75,69.25,77.75,43.75,55.75,47.75,73.75,71.75,74.5,8.75,5.75,14.75,7.75,10.75,def
Luisinho,73.8,73.8,48.6,65.4,75.4,44.6,75.8,67.0,58.6,69.6,75.2,75.0,72.0,72.6,73.8,79.0,58.6,52.0,71.8,56.6,52.6,78.8,74.6,65.6,66.0,50.6,71.4,77.4,75.4,7.6,7.6,12.6,7.6,11.6,mid
Sidnei,74.14,55.43,45.43,74.43,67.57,42.43,49.14,35.43,38.0,63.43,66.86,51.14,63.29,51.0,65.14,46.0,60.43,57.57,65.29,81.57,49.43,77.14,72.57,42.29,43.43,57.43,73.29,79.29,75.43,9.43,15.43,11.43,8.43,13.43,def
Alejandro Bergantinos,71.0,49.0,35.5,48.5,68.5,45.5,56.5,58.5,49.5,64.5,63.0,58.25,59.0,61.0,71.0,69.0,58.0,73.0,83.5,77.0,50.5,73.5,78.5,55.5,67.5,57.5,63.5,77.5,64.5,11.5,9.5,10.5,8.5,12.5,mid
Juan Dominguez Lamas,73.0,59.0,52.0,39.0,76.0,54.0,73.0,65.0,59.0,75.0,77.0,63.0,61.33,66.0,77.0,64.0,49.0,72.0,74.33,68.0,63.0,59.0,57.0,68.0,80.0,55.0,56.0,60.0,53.0,12.0,9.0,6.0,16.0,10.0,mid
Alejandro Arribas,75.0,57.0,44.0,72.0,68.0,14.0,48.0,40.0,32.0,58.0,69.0,53.67,64.67,54.0,71.0,61.0,45.0,83.0,66.0,78.0,15.0,81.0,79.0,26.0,40.0,37.0,75.0,77.0,74.0,12.0,15.0,7.0,9.0,16.0,def
Lucas Perez,75.78,71.11,74.56,59.44,78.0,72.22,77.56,79.0,79.78,72.11,77.56,77.11,78.0,74.0,74.0,76.0,76.67,63.0,68.11,71.0,72.78,69.78,37.44,73.89,76.89,72.78,23.44,23.44,25.44,13.44,7.44,7.44,9.44,9.44,for
Luis Alberto,73.0,73.83,68.67,46.5,82.33,57.83,74.67,69.17,69.5,73.67,78.0,68.17,65.5,67.33,66.67,54.17,59.83,48.0,60.67,61.0,72.17,28.83,27.83,69.5,71.0,58.5,23.83,24.83,19.17,5.83,7.83,5.83,11.83,10.83,for
Faycal Fajr,74.71,80.0,67.71,48.86,77.71,68.0,76.14,79.14,77.71,73.57,77.57,72.14,68.86,78.14,70.86,73.0,69.71,53.0,72.29,67.43,68.57,58.86,30.86,69.29,80.14,71.86,50.86,52.86,53.86,14.86,11.86,13.86,14.86,5.86,mid
Federico Nicolas Cartabia,74.0,73.67,64.33,52.33,76.33,58.33,84.0,76.33,73.0,59.33,78.67,81.56,73.56,85.0,68.67,84.0,68.89,62.0,63.0,39.0,71.67,66.33,33.33,69.0,68.0,65.33,25.33,34.33,26.33,7.33,5.33,5.33,15.33,13.33,for
Jonathan Rodriguez,73.4,60.4,77.4,60.4,64.4,74.4,70.4,66.4,47.4,57.4,72.4,83.0,78.0,75.0,73.4,77.0,77.4,58.0,67.0,74.0,73.4,67.4,32.4,74.4,61.4,71.4,23.0,34.4,22.4,11.4,13.4,9.4,6.4,9.4,for
