name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Darko Bodul,65.33,62.33,65.33,50.33,65.33,68.33,70.33,53.33,67.33,58.33,70.33,72.0,66.0,72.0,60.33,59.0,72.33,72.0,71.0,74.0,69.33,57.33,23.33,62.33,56.33,59.33,22.33,23.33,26.33,6.33,10.33,9.33,8.33,10.33,for
Ryan Dow,64.67,54.67,59.67,50.67,58.67,54.67,70.67,56.67,57.67,43.67,71.17,80.67,78.5,90.17,62.17,73.0,61.17,78.33,82.33,56.67,50.67,58.67,36.67,58.67,62.17,43.67,17.67,21.0,18.33,10.67,13.67,13.67,13.67,14.67,mid
Billy McKay,68.25,46.5,68.0,63.5,62.5,65.5,66.5,32.5,39.5,50.5,68.0,75.0,71.0,84.5,70.5,84.0,72.5,73.0,71.5,71.0,60.5,52.5,35.5,69.5,61.5,74.5,20.5,37.5,36.5,12.5,6.5,7.5,15.5,8.5,for
Chris Erskine,64.5,59.5,63.5,56.5,64.5,57.5,70.5,59.5,35.5,58.5,70.5,69.0,72.0,71.0,60.5,57.0,65.5,61.0,58.0,60.0,61.5,43.5,24.5,55.5,61.5,48.5,28.5,21.5,27.5,10.5,7.5,15.5,13.5,10.5,mid
Mark Durnan,60.5,31.0,24.0,64.0,51.0,25.0,23.0,28.0,29.0,23.0,33.0,59.5,62.0,43.0,58.0,61.0,43.0,73.0,63.0,76.0,27.0,48.0,54.0,23.0,36.0,38.0,62.0,65.0,62.0,10.0,15.0,14.0,8.0,12.0,def
Callum Morris,63.33,32.67,25.67,62.67,50.67,23.67,45.67,21.67,21.67,45.67,57.67,69.67,69.0,52.0,53.67,32.33,47.67,70.0,32.67,78.0,30.67,65.67,53.67,21.0,20.67,35.67,66.0,65.0,63.0,6.67,6.67,15.67,8.67,12.67,def
Adam Taggart,66.5,57.5,69.5,49.5,61.5,59.5,66.5,64.5,37.5,55.5,71.5,79.0,76.0,82.0,67.5,67.0,68.5,57.0,71.0,61.0,70.5,54.5,44.5,68.5,62.5,59.5,28.5,31.5,30.5,15.5,14.5,11.5,7.5,13.5,for
Simon Murray,60.0,32.0,60.0,53.0,54.0,57.0,60.0,45.0,29.0,34.0,60.0,81.0,84.0,67.5,52.0,61.0,69.0,59.0,57.0,56.0,50.0,35.0,13.0,52.0,54.0,67.0,16.0,12.0,17.0,8.0,14.0,14.0,9.0,12.0,for
Mario Bilate,62.33,30.33,64.33,60.33,55.33,47.33,61.67,34.33,29.33,42.33,62.33,79.33,82.0,70.0,50.33,43.0,73.33,67.33,59.0,84.0,60.33,60.33,22.67,50.33,50.33,64.33,23.33,21.67,23.33,14.33,15.33,13.33,10.33,14.33,for
Michal Szromnik,50.0,15.0,13.0,21.0,42.0,14.0,24.0,14.0,22.0,39.0,25.0,56.0,55.0,51.0,46.0,51.0,20.0,65.0,22.0,48.0,14.0,29.0,11.0,17.0,13.0,22.0,12.0,18.0,17.0,63.0,49.0,57.0,47.0,43.0,gk
Blair Spittal,61.6,57.6,55.4,32.6,59.0,48.2,66.8,40.6,44.4,48.6,67.6,80.2,80.0,80.6,50.6,69.0,57.2,45.6,64.0,52.8,48.6,29.6,21.4,53.6,55.4,56.6,32.0,36.0,35.0,15.6,9.6,6.6,10.6,7.6,mid
Aidan Connolly,59.67,57.67,48.33,42.33,55.33,47.33,71.33,52.33,42.33,50.67,71.33,83.0,77.67,83.0,43.67,87.0,52.33,33.0,63.0,36.0,46.33,35.33,23.0,48.33,55.33,48.33,32.33,32.33,31.33,13.33,12.33,9.33,14.33,10.33,mid
Coll Donaldson,61.0,25.0,24.0,61.0,48.0,29.0,47.0,24.0,26.0,42.0,60.0,61.0,62.0,50.0,54.0,54.0,40.0,80.0,64.0,71.0,22.0,50.0,52.0,28.0,34.0,34.0,63.0,65.0,62.0,8.0,14.0,13.0,14.0,12.0,def
John Souttar,62.71,29.71,21.43,60.71,66.86,24.71,66.29,29.71,23.71,66.29,68.86,72.86,75.57,65.0,53.86,58.0,37.71,50.0,67.14,69.43,21.71,54.71,57.57,24.71,45.57,33.71,61.71,62.71,63.71,12.71,10.71,14.71,9.71,8.71,mid
Robbie Muirhead,57.67,33.17,60.17,61.17,53.17,36.17,60.17,36.17,28.17,35.17,60.17,58.0,66.0,59.0,56.17,65.0,65.17,70.0,57.5,66.0,62.17,33.17,23.83,53.17,50.17,65.17,23.67,20.17,24.0,5.17,13.17,15.17,12.17,13.17,for
Charles Telfer,61.57,55.43,60.57,45.43,66.43,38.43,68.14,65.57,50.43,57.86,70.14,74.86,75.0,78.57,43.71,80.0,65.43,60.0,67.86,56.0,61.86,41.43,56.86,42.43,65.86,53.43,52.0,57.29,54.71,10.43,5.43,13.43,12.43,12.43,mid
Scott Fraser,57.67,47.0,42.0,39.0,64.0,48.0,63.67,44.0,38.0,50.0,63.0,70.0,67.33,70.0,55.0,61.0,53.0,33.0,71.0,35.0,44.0,41.0,34.0,49.0,59.0,56.0,28.0,46.0,30.0,16.0,10.0,13.0,11.0,14.0,mid
Aaron Kuhl,61.0,48.0,32.0,47.0,64.0,34.0,54.0,56.0,40.0,64.0,63.0,69.0,67.0,60.0,61.0,80.0,53.0,71.0,68.0,59.0,38.0,75.0,54.0,39.0,61.0,42.0,52.0,58.0,57.0,8.0,13.0,14.0,14.0,15.0,mid
Luis Maria Zwick,55.83,23.33,20.33,20.67,30.33,20.33,20.67,23.33,22.33,22.67,20.33,48.0,47.0,39.0,50.33,51.0,20.33,50.0,51.67,58.0,20.33,23.0,21.33,21.0,23.33,24.33,21.0,23.0,21.0,55.83,54.33,51.0,55.17,61.67,gk
Kyle Knoyle,57.0,52.0,18.0,50.0,46.0,25.0,55.0,34.0,30.0,38.0,56.0,76.0,74.0,68.0,50.0,75.0,34.0,64.0,57.0,48.0,16.0,54.0,56.0,54.0,41.0,33.0,55.0,59.0,56.0,14.0,9.0,13.0,11.0,7.0,def
Harry Souttar,57.0,24.0,25.0,53.0,55.0,23.0,50.0,26.0,31.0,50.0,60.0,54.0,60.0,56.0,50.0,34.0,33.0,73.0,59.0,72.0,26.0,47.0,49.0,26.0,30.0,40.0,56.0,59.0,56.0,12.0,12.0,12.0,15.0,13.0,def
