name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Abel Tamata,67.0,62.33,49.33,65.33,65.33,41.33,65.33,39.33,40.33,58.33,63.33,71.33,70.33,69.0,65.33,60.0,47.33,63.33,72.0,72.0,50.33,71.33,67.67,39.33,48.33,54.33,67.33,68.0,68.33,8.33,5.33,6.33,9.33,7.33,def
Lorenzo Burnet,67.33,68.33,45.67,58.67,58.67,30.67,69.0,36.67,31.67,59.67,66.67,80.33,78.33,80.67,64.67,84.0,41.67,65.67,74.0,52.0,29.67,70.67,63.33,52.67,63.33,56.67,65.0,67.0,67.67,11.67,9.67,12.67,7.67,8.67,def
Simon Tibbling,70.4,63.6,46.6,57.6,77.2,43.6,76.0,64.6,40.6,70.6,77.6,76.2,69.0,83.4,72.6,84.0,58.6,54.0,74.0,58.0,54.6,51.6,60.2,58.6,71.8,51.6,57.8,61.0,53.6,12.6,14.6,11.6,8.6,13.6,mid
Mimoun Mahi,67.3,64.8,57.9,29.5,62.0,64.5,76.2,71.0,66.5,58.5,72.3,77.0,73.0,80.0,55.0,70.0,66.0,75.0,66.5,58.0,56.5,55.5,33.5,55.7,65.5,49.5,32.5,29.5,33.5,7.5,13.5,5.5,13.5,9.5,for
Alexander Soerloth,61.5,47.8,62.7,59.5,56.5,59.2,58.3,54.8,44.8,48.7,60.9,71.4,70.0,50.0,54.5,48.0,64.5,62.0,61.6,83.0,60.5,45.0,22.0,55.0,47.5,55.3,22.5,20.5,20.5,14.5,11.5,7.5,14.5,7.5,for
Albert Rusnak,70.83,68.83,61.83,38.33,70.0,61.83,74.33,66.67,73.33,69.0,73.67,80.33,75.33,84.0,65.33,73.83,70.83,61.0,71.67,31.67,67.67,45.0,25.33,67.67,71.0,53.33,34.33,35.83,40.67,9.33,6.33,15.33,12.33,6.33,for
Hans Hateboer,67.0,66.33,25.67,67.67,63.67,34.67,53.67,29.67,29.67,58.33,64.67,66.33,77.33,62.0,58.67,64.0,69.67,74.0,69.33,75.0,49.67,71.67,64.67,35.67,28.67,46.67,66.33,68.67,67.67,10.67,5.67,7.67,13.67,14.67,def
Desevio Payne,60.0,55.33,31.33,50.0,45.67,28.33,62.33,32.33,37.33,36.67,43.33,67.67,75.0,56.0,54.33,56.0,35.33,55.0,65.0,54.67,34.33,59.33,57.67,45.33,41.33,40.33,58.0,68.0,70.33,15.33,6.33,9.33,12.33,9.33,def
Juninho Bacuna,62.0,50.67,65.0,59.33,55.33,42.67,63.67,39.0,33.33,50.33,64.67,72.33,72.0,65.33,66.33,64.0,63.33,67.0,63.0,57.0,44.33,33.33,22.67,57.33,48.33,58.33,25.0,23.0,21.67,5.33,10.33,7.33,13.33,9.33,mid
Oussama Idrissi,59.0,53.0,50.0,56.0,51.0,60.0,66.0,67.0,34.0,45.0,61.0,69.0,74.0,70.0,46.0,70.0,75.0,65.0,55.0,65.0,66.0,66.0,23.0,59.0,58.0,45.0,20.0,22.0,23.0,15.0,16.0,8.0,10.0,16.0,for
