name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Diego Contento,72.67,75.33,20.33,65.33,73.0,38.33,69.33,62.33,39.33,65.33,74.0,75.33,74.67,73.67,73.0,70.0,70.33,65.0,74.33,64.0,57.33,71.33,69.0,54.33,55.67,51.33,72.0,74.67,73.67,10.33,12.33,8.33,14.33,10.33,mid
Wahbi Khazri,77.67,79.5,77.17,49.33,78.67,59.17,79.5,78.5,82.5,65.0,78.33,75.0,76.0,78.67,76.17,67.0,77.5,46.0,67.17,68.0,78.83,71.0,50.0,76.17,77.33,73.5,25.5,39.0,29.5,5.5,6.5,10.5,10.5,5.5,for
Ludovic Lamine Sane,78.25,48.75,28.75,82.25,74.75,21.75,66.75,47.75,22.75,71.75,68.75,64.75,74.25,55.75,75.5,54.0,70.75,81.5,74.25,79.5,58.75,78.75,77.5,41.75,62.75,32.75,79.25,79.75,75.75,6.75,8.75,11.75,5.75,8.75,mid
Nicolas Pallois,74.8,60.4,40.4,67.4,70.6,30.4,58.4,35.4,40.4,67.4,60.4,56.4,68.0,57.0,69.8,32.0,64.4,71.0,70.6,90.0,56.4,84.4,73.4,21.4,51.4,44.4,75.6,76.0,71.8,14.4,15.4,9.4,14.4,5.4,def
Pablo,69.0,30.0,49.0,71.0,55.0,52.0,56.0,44.0,50.0,48.0,56.0,65.0,68.0,69.0,65.0,51.0,68.0,61.0,63.0,75.0,43.0,74.0,71.0,40.0,50.0,57.0,71.0,68.67,67.0,15.0,13.0,10.0,11.0,11.0,def
Isaac Kiese Thelin,66.5,45.25,66.75,70.0,64.25,59.0,63.5,47.25,34.25,49.25,65.25,61.0,69.5,70.25,67.0,45.0,63.25,86.5,74.75,85.0,57.25,73.25,23.75,68.25,70.25,55.75,27.25,24.25,23.75,10.25,15.25,10.25,11.25,7.25,for
Andre Biyogo Poko,70.75,53.5,57.5,59.0,70.5,41.0,74.0,40.5,49.5,65.5,72.25,72.75,74.5,72.5,71.75,78.0,66.0,64.0,81.0,68.5,48.5,87.5,70.5,68.0,67.5,52.5,75.0,69.0,63.5,13.5,13.5,12.5,14.5,10.5,mid
Diego Rolan,75.0,72.4,78.8,65.6,74.4,63.4,79.8,67.4,69.4,61.4,75.8,77.0,77.8,77.2,78.2,68.6,72.4,69.6,67.6,64.0,61.4,61.4,23.4,79.6,71.8,72.8,32.4,26.4,22.2,13.4,6.4,6.4,6.4,13.4,for
Maxime Poundje,69.0,72.5,28.0,61.5,68.0,29.5,71.0,45.5,39.5,59.5,71.75,80.0,81.25,72.5,67.0,75.0,35.75,72.0,74.5,58.0,34.5,76.5,66.5,62.0,56.5,44.5,67.0,67.0,64.0,6.5,10.5,7.5,13.5,11.5,def
Cedric Yambere,65.2,29.4,24.6,68.6,54.6,30.2,26.8,27.4,27.4,31.4,37.8,52.0,56.2,44.0,58.6,46.0,36.2,71.0,60.4,80.0,20.4,70.4,62.0,31.8,37.0,33.4,66.2,68.4,61.4,10.4,14.4,10.4,8.4,10.4,mid
Milan Gajic,69.0,73.0,61.0,54.0,69.0,54.0,69.0,64.0,47.0,60.0,68.0,64.0,69.0,64.0,67.0,68.0,60.0,51.0,62.0,66.0,56.0,83.0,70.0,65.0,59.0,47.0,71.0,74.0,71.0,9.0,8.0,9.0,6.0,6.0,mid
Thomas Toure,71.5,69.0,62.75,66.25,68.75,69.25,74.75,71.25,38.25,60.25,72.0,83.5,83.5,79.5,66.0,73.0,66.25,70.0,65.5,64.0,68.75,60.25,42.25,69.25,67.75,65.25,40.25,41.25,34.25,9.25,13.25,8.25,11.25,7.25,mid
Enzo Crivelli,65.0,45.33,64.0,68.67,62.17,60.17,61.67,48.5,42.67,45.67,64.83,63.67,67.17,63.0,62.17,42.0,70.0,69.0,69.0,82.0,55.5,85.83,24.5,61.67,56.0,57.5,28.83,25.5,22.5,5.5,11.5,12.5,14.5,8.5,for
Jerome Prior,66.0,17.0,19.67,17.67,24.67,21.67,20.33,19.0,19.0,26.67,21.67,47.33,47.67,35.0,64.33,51.0,26.33,60.0,30.0,78.0,19.67,32.67,24.67,18.33,35.0,20.33,20.67,17.0,16.33,69.0,65.33,66.0,64.0,67.67,gk
Valentin Vada,61.67,53.33,55.33,47.67,64.33,51.67,63.33,56.67,61.67,61.67,64.0,64.0,64.33,69.33,57.67,75.0,58.67,54.0,46.33,64.0,54.0,60.33,47.0,60.67,63.33,59.67,46.0,43.33,40.33,7.67,12.67,14.67,15.67,5.67,mid
Paul Bernardoni,61.0,12.0,13.0,21.0,26.0,17.0,16.0,15.0,18.0,21.33,24.33,31.0,27.0,21.0,48.33,34.0,18.33,42.0,30.0,46.0,16.0,27.67,23.67,15.0,18.0,19.0,13.0,12.0,17.33,64.0,61.0,59.33,61.33,64.33,gk
Frederic Guilbert,69.0,68.0,39.0,66.0,67.0,32.0,65.0,46.0,42.0,55.0,63.0,65.0,68.0,61.0,65.0,74.0,63.0,67.0,67.0,71.0,42.0,57.0,67.0,55.0,47.0,44.0,72.0,75.0,72.0,8.0,14.0,16.0,13.0,7.0,def
Adam Ounas,63.33,60.0,60.33,51.0,64.0,57.0,71.83,61.0,58.0,62.0,62.0,77.0,75.33,73.5,58.5,81.0,63.33,53.0,66.0,39.0,56.33,48.33,44.0,57.0,60.5,54.0,44.0,54.0,47.0,8.0,6.0,8.0,7.0,12.0,for
