name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Paul Bastien Lasne,72.0,71.0,69.5,59.0,74.5,69.0,72.5,69.5,62.5,72.0,73.5,69.0,67.5,70.0,74.5,66.0,70.5,69.5,72.5,73.0,69.5,71.5,69.5,70.5,69.0,58.5,70.5,71.0,69.5,7.5,7.5,5.5,6.5,6.5,mid
Ryad Boudebouz,74.67,75.33,72.33,44.33,76.33,67.33,79.33,76.33,75.67,73.33,80.33,76.67,76.67,81.67,66.67,74.0,75.0,47.33,70.67,52.33,72.33,53.33,31.33,69.33,73.33,84.0,26.33,34.33,26.67,9.33,11.33,15.33,9.33,13.33,mid
William Remy,70.0,29.71,21.43,68.43,52.71,17.14,45.29,18.43,18.14,43.14,55.86,74.71,77.14,58.0,58.57,56.0,60.0,88.86,73.57,88.14,33.71,74.0,64.71,17.86,34.71,18.57,69.14,72.86,67.29,8.71,11.71,8.71,9.71,11.71,mid
Bryan Dabo,69.38,66.54,56.15,67.46,71.46,55.92,67.69,56.85,54.38,64.77,67.38,73.31,73.15,68.69,65.77,58.69,68.92,64.92,73.38,70.92,60.54,74.92,69.46,57.31,63.08,55.15,67.69,71.38,67.62,7.46,5.46,9.46,9.46,10.46,mid
Jonas Martin,72.67,65.17,69.83,56.17,74.33,63.67,74.67,66.33,66.67,73.33,74.33,73.0,73.0,71.67,72.67,63.0,73.33,61.0,71.83,70.33,72.67,70.0,68.5,67.67,71.67,70.17,68.0,72.67,65.17,7.67,7.67,13.67,14.67,10.67,mid
Kevin Berigaud,71.86,68.43,72.86,66.43,69.14,74.29,73.14,60.43,59.43,66.14,72.29,73.71,75.86,73.0,68.0,71.71,75.71,72.0,66.43,65.0,70.43,63.86,41.43,72.86,65.71,72.43,47.14,36.0,39.71,6.43,15.43,11.43,8.43,12.43,for
Jonathan Ligali,71.0,17.8,16.0,18.4,35.6,16.0,16.0,16.0,17.8,33.6,20.8,46.0,42.0,37.0,63.4,42.0,24.6,68.0,43.4,54.0,16.0,17.8,19.6,18.4,18.4,17.8,18.4,17.8,16.6,75.6,69.6,67.8,68.8,73.8,gk
Mathieu Deplagne,68.67,67.83,20.67,64.0,70.17,24.67,42.17,53.67,54.67,63.33,64.17,69.0,65.33,59.67,71.83,72.0,43.0,72.0,65.67,69.0,30.83,80.33,71.33,45.67,61.33,57.67,66.0,68.5,72.33,9.67,10.67,9.67,9.67,9.67,mid
Jerome Roussillon,70.0,69.5,39.88,60.62,68.62,36.0,65.0,57.5,41.62,62.25,67.75,76.75,78.25,73.5,69.12,74.0,39.5,64.88,74.75,60.75,39.0,72.12,69.38,49.25,54.12,46.5,67.12,69.12,71.12,8.62,6.62,12.62,7.62,14.62,mid
Jean Deza,70.12,67.0,71.62,57.0,69.25,54.5,76.25,54.38,49.0,61.0,75.5,80.62,79.5,78.62,70.38,76.75,70.88,52.0,49.62,56.0,61.25,46.25,33.0,57.5,58.5,53.0,21.0,30.0,26.0,13.0,6.0,7.0,10.0,12.0,mid
Morgan Sanson,75.0,66.67,64.0,51.33,75.67,65.33,75.33,66.0,69.33,73.0,75.67,73.33,71.33,76.0,73.67,65.33,70.33,54.0,73.67,67.33,67.0,72.33,75.33,71.33,80.33,56.67,72.33,77.33,65.33,5.33,15.33,15.33,8.33,8.33,mid
Rodrigue Casimir Ninga,65.33,43.0,71.33,65.83,51.0,61.5,66.0,47.0,38.0,43.67,64.0,70.0,70.5,66.0,57.83,59.0,68.33,63.0,61.17,70.17,57.5,52.67,19.0,65.0,47.0,72.0,15.0,13.0,14.0,6.0,11.0,9.0,15.0,9.0,for
Mamadou N'Diaye,60.5,59.0,57.0,52.0,59.5,51.0,60.0,51.5,41.0,52.0,60.0,64.0,65.5,61.0,59.0,74.0,57.0,63.0,56.5,47.0,57.0,59.0,58.0,53.0,46.0,50.0,59.5,64.0,63.0,7.0,15.0,9.0,12.0,7.0,def
Ramy Bensebaini,65.83,58.67,23.67,65.0,61.33,27.67,61.67,33.67,36.67,61.67,63.67,58.5,60.67,46.33,61.0,58.0,26.67,73.0,60.33,72.67,21.67,67.17,63.5,29.67,35.67,42.67,65.67,67.5,64.0,5.67,12.67,13.67,6.67,13.67,mid
Quentin Cornette,63.0,57.0,63.0,63.33,58.33,53.0,66.0,42.0,59.0,55.0,64.0,74.33,73.67,68.0,59.33,76.0,64.0,60.0,49.0,61.0,60.0,59.0,49.0,61.0,57.0,73.0,48.0,48.0,40.0,9.0,11.0,10.0,10.0,15.0,mid
Anthony Ribelin,65.0,56.86,63.14,58.57,67.86,54.71,69.43,57.43,55.57,63.29,68.43,75.0,72.86,71.14,59.29,70.0,59.14,59.14,59.86,59.14,59.71,62.57,61.29,66.0,59.86,57.0,55.43,57.14,57.29,10.57,12.57,12.57,5.57,11.57,mid
Ellyes Skhiri,60.62,54.0,52.5,52.25,69.5,49.25,69.5,55.25,52.0,67.5,66.75,61.5,55.88,65.5,58.0,62.0,59.38,58.12,57.62,59.0,51.62,52.75,50.62,51.0,59.0,57.5,53.0,51.75,57.0,14.5,13.5,7.5,13.5,13.5,mid
